,wine name,winery,wine year,wine rating,wine price,wine region,wine country,grape information,wine acidity,wine intensity,wine sweetness,wine tannin,wine description
70,Sylvoz Prosecco Treviso Brut,Le Colture,N.V.,3.5,13.99,Prosecco di Treviso,Italy,Glera (Prosecco),4.110123000000001,2.3303702,,,"A beautiful, somewhat less popular, and often less expensive comparison to Champagne, Prosecco is a deliciously dry sparkling wine with crisp acidity, low sugar, with plenty of fruit and character.

Associated with high value at low cost, Prosecco is the perfect option in situations where you want or need a sparkling wine.

Traditionally from the Veneto (North Eastern Italy), Prosecco dons the name for a small village and is fermented almost solely from a grape called Glera. Most Prosecco is non vintage - which means it doesn't come with a year of production on the label.

This wine is not made in the traditional method of “champagne making” with riddling, rebottling and such, which, combined with non vintage production, makes the wine more affordable than champagne. But do not worry; lb for lb (or dollar for dollar), Prosecco is often a far tastier option than the French sparkling alternative.

Traditionally served as an aperitif, Prosecco can also be enjoyed with salty cured meats, caviar, or even your favorite dessert. Prosecco is not generally considered a wine to collect."
71,Prosecco Brut,Valdo,N.V.,3.6,13.99,Prosecco,Italy,Glera (Prosecco),4.0030327,1.952459,,,"A beautiful, somewhat less popular, and often less expensive comparison to Champagne, Prosecco is a deliciously dry sparkling wine with crisp acidity, low sugar, with plenty of fruit and character.

Associated with high value at low cost, Prosecco is the perfect option in situations where you want or need a sparkling wine.

Traditionally from the Veneto (North Eastern Italy), Prosecco dons the name for a small village and is fermented almost solely from a grape called Glera. Most Prosecco is non vintage - which means it doesn't come with a year of production on the label.

This wine is not made in the traditional method of “champagne making” with riddling, rebottling and such, which, combined with non vintage production, makes the wine more affordable than champagne. But do not worry; lb for lb (or dollar for dollar), Prosecco is often a far tastier option than the French sparkling alternative.

Traditionally served as an aperitif, Prosecco can also be enjoyed with salty cured meats, caviar, or even your favorite dessert. Prosecco is not generally considered a wine to collect."
72,Prosecco,Enza,N.V.,3.7,13.99,Prosecco,Italy,Glera (Prosecco),4.02029,2.0472465,,,"A beautiful, somewhat less popular, and often less expensive comparison to Champagne, Prosecco is a deliciously dry sparkling wine with crisp acidity, low sugar, with plenty of fruit and character.

Associated with high value at low cost, Prosecco is the perfect option in situations where you want or need a sparkling wine.

Traditionally from the Veneto (North Eastern Italy), Prosecco dons the name for a small village and is fermented almost solely from a grape called Glera. Most Prosecco is non vintage - which means it doesn't come with a year of production on the label.

This wine is not made in the traditional method of “champagne making” with riddling, rebottling and such, which, combined with non vintage production, makes the wine more affordable than champagne. But do not worry; lb for lb (or dollar for dollar), Prosecco is often a far tastier option than the French sparkling alternative.

Traditionally served as an aperitif, Prosecco can also be enjoyed with salty cured meats, caviar, or even your favorite dessert. Prosecco is not generally considered a wine to collect."
73,Prosecco Treviso,La Gioiosa,N.V.,3.7,13.99,Prosecco di Treviso,Italy,Glera (Prosecco),3.7946732000000005,2.0759149,,,"A beautiful, somewhat less popular, and often less expensive comparison to Champagne, Prosecco is a deliciously dry sparkling wine with crisp acidity, low sugar, with plenty of fruit and character.

Associated with high value at low cost, Prosecco is the perfect option in situations where you want or need a sparkling wine.

Traditionally from the Veneto (North Eastern Italy), Prosecco dons the name for a small village and is fermented almost solely from a grape called Glera. Most Prosecco is non vintage - which means it doesn't come with a year of production on the label.

This wine is not made in the traditional method of “champagne making” with riddling, rebottling and such, which, combined with non vintage production, makes the wine more affordable than champagne. But do not worry; lb for lb (or dollar for dollar), Prosecco is often a far tastier option than the French sparkling alternative.

Traditionally served as an aperitif, Prosecco can also be enjoyed with salty cured meats, caviar, or even your favorite dessert. Prosecco is not generally considered a wine to collect."
74,Numero 1 Rosé Spumante Brut,Valdo,N.V.,3.8,13.99,Veneto,Italy,,,,,,
75,Prosecco Il Fresco Spumante,Villa Sandi,N.V.,3.6,14.0,Prosecco di Treviso,Italy,Glera (Prosecco),3.8602347000000004,2.1271222,,,"A beautiful, somewhat less popular, and often less expensive comparison to Champagne, Prosecco is a deliciously dry sparkling wine with crisp acidity, low sugar, with plenty of fruit and character.

Associated with high value at low cost, Prosecco is the perfect option in situations where you want or need a sparkling wine.

Traditionally from the Veneto (North Eastern Italy), Prosecco dons the name for a small village and is fermented almost solely from a grape called Glera. Most Prosecco is non vintage - which means it doesn't come with a year of production on the label.

This wine is not made in the traditional method of “champagne making” with riddling, rebottling and such, which, combined with non vintage production, makes the wine more affordable than champagne. But do not worry; lb for lb (or dollar for dollar), Prosecco is often a far tastier option than the French sparkling alternative.

Traditionally served as an aperitif, Prosecco can also be enjoyed with salty cured meats, caviar, or even your favorite dessert. Prosecco is not generally considered a wine to collect."
76,Prosecco di Treviso Millesimato Extra Dry,Vigna Dogarina,2015,3.7,14.0,Prosecco di Treviso,Italy,Glera (Prosecco),3.8989606,2.0955331000000004,,,"A beautiful, somewhat less popular, and often less expensive comparison to Champagne, Prosecco is a deliciously dry sparkling wine with crisp acidity, low sugar, with plenty of fruit and character.

Associated with high value at low cost, Prosecco is the perfect option in situations where you want or need a sparkling wine.

Traditionally from the Veneto (North Eastern Italy), Prosecco dons the name for a small village and is fermented almost solely from a grape called Glera. Most Prosecco is non vintage - which means it doesn't come with a year of production on the label.

This wine is not made in the traditional method of “champagne making” with riddling, rebottling and such, which, combined with non vintage production, makes the wine more affordable than champagne. But do not worry; lb for lb (or dollar for dollar), Prosecco is often a far tastier option than the French sparkling alternative.

Traditionally served as an aperitif, Prosecco can also be enjoyed with salty cured meats, caviar, or even your favorite dessert. Prosecco is not generally considered a wine to collect."
77,Prosecco Extra Dry,Romio,N.V.,3.4,14.0,Prosecco,Italy,Glera (Prosecco),3.627122,2.1102943,,,"A beautiful, somewhat less popular, and often less expensive comparison to Champagne, Prosecco is a deliciously dry sparkling wine with crisp acidity, low sugar, with plenty of fruit and character.

Associated with high value at low cost, Prosecco is the perfect option in situations where you want or need a sparkling wine.

Traditionally from the Veneto (North Eastern Italy), Prosecco dons the name for a small village and is fermented almost solely from a grape called Glera. Most Prosecco is non vintage - which means it doesn't come with a year of production on the label.

This wine is not made in the traditional method of “champagne making” with riddling, rebottling and such, which, combined with non vintage production, makes the wine more affordable than champagne. But do not worry; lb for lb (or dollar for dollar), Prosecco is often a far tastier option than the French sparkling alternative.

Traditionally served as an aperitif, Prosecco can also be enjoyed with salty cured meats, caviar, or even your favorite dessert. Prosecco is not generally considered a wine to collect."
78,Moscato d'Asti,Saracco,2019,4.2,14.14,Moscato d'Asti,Italy,Moscatel de grano menudo,2.6820245,2.5297637,,,"The light, slightly sweet wines of Moscato d'Asti have found their footing in the past few years. The fragrant aromas of white blossoms and ripe peaches are intoxicating.

This lovely wine will always be lower in alcohol and sweeter than the more famous Champagne, but those reasons are why it is so graceful.

In Northern Italy's Piedmont region, the town of Asti and a few surrounding provinces produce Italy's most popular sparkling wine, Moscato d'Asti. These wines are famous all over the world for their delicate sweetness and carbonation, which makes them immensely approachable and endlessly enjoyable.

True Moscato d'Asti should not be confused with the slightly inferior Asti Spumante. Moscato d'Asti will always be about 5.5% alcohol and lightly fizzy and can be the perfect light wine for dessert or even breakfast. It often contains delightfully pungent aromas of white peaches, fresh white blossoms, and bright citrus."
79,Excellence Brut Rosé,Bouvet-Ladubay,N.V.,3.8,14.95,Loire Valley,France,,,,,,
80,Moscato d'Asti,Risata,2018,4.0,14.95,Moscato d'Asti,Italy,Moscatel de grano menudo,2.5997646,2.5073106,,,"The light, slightly sweet wines of Moscato d'Asti have found their footing in the past few years. The fragrant aromas of white blossoms and ripe peaches are intoxicating.

This lovely wine will always be lower in alcohol and sweeter than the more famous Champagne, but those reasons are why it is so graceful.

In Northern Italy's Piedmont region, the town of Asti and a few surrounding provinces produce Italy's most popular sparkling wine, Moscato d'Asti. These wines are famous all over the world for their delicate sweetness and carbonation, which makes them immensely approachable and endlessly enjoyable.

True Moscato d'Asti should not be confused with the slightly inferior Asti Spumante. Moscato d'Asti will always be about 5.5% alcohol and lightly fizzy and can be the perfect light wine for dessert or even breakfast. It often contains delightfully pungent aromas of white peaches, fresh white blossoms, and bright citrus."
