,wine name,winery,wine year,wine rating,wine price,wine region,wine country,grape information,wine acidity,wine intensity,wine sweetness,wine tannin,wine description
110,Pomino Vin Santo,Castello Pomino,2008,3.9,49.99,Pomino,Italy,Trebbiano,,,,,"The white wines that are made in Central Italy are not flashy or famous, but they can certainly be delicious. This area is known for making clean, light, white wines that are refreshing.

You will not find many famous grapes grown in this region, but you will find some great values.

Italian white wines can be very frustrating and confusing. They do not make many wines from grapes that most people are familiar with. However, some of the local grapes that are used can make wines that are elegant, refreshing, and fun.

A lot of the really great white wines from Central Italy are going to be simple and light. They do not have a ton of strong fruit flavors, but can often produce subtly beautiful flavors of tart stone fruits, white flowers, and often almonds.

Keep your eyes open for the underrated wines of Verdicchio di Matelica or Verdicchio dei Castelli di Jesi."
111,Sauternes,Château Raymond-Lafon,2005,4.2,50.0,Sauternes,France,Sauvignon Blanc,4.369524500000001,4.699751,4.912559,,
112,Sauternes (Premier Grand Cru Classé),Château Guiraud,2014,4.2,52.99,Sauternes,France,Sauvignon Blanc,4.370208,4.7586260000000005,4.894749,,
113,Sauternes (Grand Cru Classé),Château Doisy-Vedrines,2016,4.0,53.99,Sauternes,France,Sauvignon Blanc,4.3899745999999995,4.7700806,4.8920392999999995,,
114,Vin Santo Del Chianti Classico La Chimera,Castello di Monsanto,2005,4.3,53.99,Vin Santo del Chianti Classico,Italy,,,,,,
115,Maximin Grünhäuser Abtsberg Riesling Auslese,Maximin Grünhaus,2018,4.2,53.99,Mosel,Germany,Riesling,3.9362328,3.3613925000000004,3.5265063999999997,,"Riesling is without question Germany's favorite grape. Widely planted, though once derided, Riesling is the superstar of the white wine world at the moment.

There is a lot of scope for versatility with this sweet, viscous wine, though you can expect to get hints of tropical fruit, nectarine, melon and pineapple from a solid Riesling.

The grape originated in the Rhine region of Germany, and the best of them are said to grow along the banks of the Mosel River on the beautiful steep, south facing hills.

There are six categories of Riesling which indicate the ripeness of the grapes. Kabinett is considered “off-dry” and is a typically ripe grape. Spätlese is riper and therefor sweeter, and Auslese is even riper still. Beyond on that you have Beerenauslese, Trockenbeerenauslese and Eiswein (or ice wine), all getting sweeter, more viscous and more expensive.

It's a favorite in the food and beverage industry because of its willingness to play with a wide variety of foods, particular spicy dishes. The current Asian fusion boom is thought to have had a tremendous effect on Riesling's popularity."
116,Tokaji Aszú 5 Puttonyos,Disznókó,2011,4.3,54.99,Tokaj,Hungary,,,,,,
117,Vin Santo del Chianti Classico,Caparsa,1998,4.0,54.99,Vin Santo del Chianti Classico,Italy,,,,,,
118,Passito di Pantelleria,Ferrandes,2013,4.3,54.99,Passito di Pantelleria,Italy,,,,,,
119,Sauternes (Grand Cru Classé),Château Doisy-Vedrines,2011,4.2,57.99,Sauternes,France,Sauvignon Blanc,4.3899745999999995,4.7700806,4.8920392999999995,,
120,Sauternes,Château Les Justices,2015,4.1,58.99,Sauternes,France,Sauvignon Blanc,4.3975663,4.6760283,4.922872,,
121,Passo Nero,Occhipinti,2015,4.3,58.99,Terre Siciliane,Italy,,,,,,
122,No. 3 Old Vines,Jorge Ordóñez,2006,4.6,59.0,Málaga,Spain,,,,,,
123,Sauternes,Château Raymond-Lafon,2010,4.2,59.95,Sauternes,France,Sauvignon Blanc,4.369524500000001,4.699751,4.912559,,
124,Malvasia delle Lipari,Florio,2009,4.1,59.99,Malvasia delle Lipari,Italy,,,,,,
125,Tokaji Aszú 5 Puttonyos,Disznókó,2006,4.1,59.99,Tokaj,Hungary,,,,,,
126,Riesling Icewine,Inniskillin,2014,4.2,63.0,Okanagan Valley,Canada,Riesling,,,,,
127,Sauternes,Château Raymond-Lafon,2003,4.3,63.72,Sauternes,France,Sauvignon Blanc,4.369524500000001,4.699751,4.912559,,
128,Sauternes Barsac (Premier Grand Cru Classé),Château Coutet,2006,4.2,63.99,Barsac,France,Sauvignon Blanc,4.3556337,4.7459097,4.881172,,
129,Rivesaltes,L'Archiviste,1979,4.0,63.99,Rivesaltes,France,,,,,,
130,Tokaji Aszú 5 Puttonyos,Disznókó,2013,4.1,64.99,Tokaj,Hungary,,,,,,
131,5 Puttonyos Aszú (Red Label),Royal Tokaji,2013,4.4,64.99,Tokaj,Hungary,,,,,,
132,Vinsanto,SantoWines,2005,4.2,64.99,Santorini,Greece,,,,,,
133,Sauternes Barsac (Premier Grand Cru Classé),Château Coutet,2005,4.2,65.85,Barsac,France,Sauvignon Blanc,4.3556337,4.7459097,4.881172,,
134,Ice Wine Riesling,Eroica,2013,4.5,67.99,Columbia Valley,United States,Riesling,,,,,
135,Riesling Icewine,Inniskillin,2017,4.3,68.95,Niagara Peninsula,Canada,Riesling,,,,,
136,Sauternes (Premier Grand Cru Classé),Château La Tour Blanche,2005,4.2,69.99,Sauternes,France,Sauvignon Blanc,4.320389,4.7182319999999995,4.904211,,
137,Sauternes (Premier Grand Cru Classé),Château Rieussec,2014,4.2,69.99,Sauternes,France,Sauvignon Blanc,4.3623915,4.7800709999999995,4.8944735999999995,,
138,Sauternes (Grand Cru Classé),Château Doisy-Vedrines,2005,4.2,71.99,Sauternes,France,Sauvignon Blanc,4.3899745999999995,4.7700806,4.8920392999999995,,
139,Vin Santo Del Chianti Classico,Coltibuono,2011,3.9,71.99,Vin Santo del Chianti Classico,Italy,,,,,,
140,Riesling Beerenauslese,Dr. Loosen,2017,4.1,73.99,Mosel,Germany,Riesling,4.0413585,3.3756523,4.088261,,"Riesling is without question Germany's favorite grape. Widely planted, though once derided, Riesling is the superstar of the white wine world at the moment.

There is a lot of scope for versatility with this sweet, viscous wine, though you can expect to get hints of tropical fruit, nectarine, melon and pineapple from a solid Riesling.

The grape originated in the Rhine region of Germany, and the best of them are said to grow along the banks of the Mosel River on the beautiful steep, south facing hills.

There are six categories of Riesling which indicate the ripeness of the grapes. Kabinett is considered “off-dry” and is a typically ripe grape. Spätlese is riper and therefor sweeter, and Auslese is even riper still. Beyond on that you have Beerenauslese, Trockenbeerenauslese and Eiswein (or ice wine), all getting sweeter, more viscous and more expensive.

It's a favorite in the food and beverage industry because of its willingness to play with a wide variety of foods, particular spicy dishes. The current Asian fusion boom is thought to have had a tremendous effect on Riesling's popularity."
141,Sauternes (Premier Grand Cru Classé),Château Guiraud,2010,4.2,74.9,Sauternes,France,Sauvignon Blanc,4.370208,4.7586260000000005,4.894749,,
142,Sauternes (Premier Grand Cru Classé),Château Guiraud,2011,4.4,74.99,Sauternes,France,Sauvignon Blanc,4.370208,4.7586260000000005,4.894749,,
143,Κουμανταρία (Commandaria),Tσiakkaς,2012,4.3,75.0,Commandaria,Cyprus,,,,,,
144,No. 3 Old Vines,Jorge Ordóñez,2010,4.5,75.99,Málaga,Spain,,,,,,
145,Riesling Icewine,Cave Spring,2016,3.9,78.99,Niagara Peninsula,Canada,Riesling,4.0,3.0,1.3333334,,
146,Sauternes (Premier Grand Cru Classé),Château Guiraud,2009,4.4,78.99,Sauternes,France,Sauvignon Blanc,4.370208,4.7586260000000005,4.894749,,
147,Sauternes (Premier Grand Cru Classé),Château Guiraud,1998,4.3,78.99,Sauternes,France,Sauvignon Blanc,4.370208,4.7586260000000005,4.894749,,
148,Dolce (Late Harvest),Dolce,2010,4.4,79.95,Napa Valley,United States,,,,,,
149,Sauternes (Premier Grand Cru Classé),Château Guiraud,1996,4.2,79.95,Sauternes,France,Sauvignon Blanc,4.370208,4.7586260000000005,4.894749,,
150,Tokaji Aszú 6 Puttonyos,Disznókó,2002,4.4,79.99,Tokaj,Hungary,,,,,,
151,Sauternes (Premier Grand Cru Classé),Clos Haut-Peyraguey,2005,4.3,79.99,Sauternes,France,Sauvignon Blanc,4.329452,4.7093635,4.944746,,
152,Dolce (Late Harvest),Dolce,2006,4.6,80.99,Napa Valley,United States,,,,,,
153,Sauternes (Premier Grand Cru Classé),Château La Tour Blanche,2003,4.3,81.27,Sauternes,France,Sauvignon Blanc,4.320389,4.7182319999999995,4.904211,,
154,Farnito Vin Santo del Chianti,Carpineto,1999,4.5,81.99,Vin Santo del Chianti,Italy,,,,,,
155,Quarts de Chaume,Baumard,2015,4.2,84.99,Quarts de Chaume,France,Chenin Blanc,3.7671232000000003,3.0783563,3.0313697,,"Loire Chenin Blanc is characterized by its distinctive high acidity. Most tend to be off-dry to medium sweet, with notes of flowers, straw and honey.

The best sweet styles are made from grapes affected by noble rot, which become golden and honeyed. Dry styles possess a chalky minerality to them.

Spanning the Loire River as it flows out to the Atlantic Ocean, the region has diverse soils and climates, meaning Chenin Blanc comes in all different styles.

Because of the grape's inherent high acidity, Chenin Blanc's charm can be lost in cooler vintages, with the acid overpowering."
156,Barsac (Premier Grand Cru Classé),Château Climens,2003,4.4,85.0,Barsac,France,Sauvignon Blanc,4.3913283,4.699693,4.91001,,
157,Vinsanto 4 Years Barrel Aged,Argyros,2012,4.2,85.99,Santorini,Greece,,,,,,
158,Sauternes (Premier Grand Cru Classé),Château Suduiraut,2011,4.4,88.99,Sauternes,France,Sauvignon Blanc,4.363766,4.741132299999999,4.8958597,,
159,Riesling Icewine,Inniskillin,2018,4.5,89.99,Niagara Peninsula,Canada,Riesling,,,,,
160,Sauternes (Grand Cru Classé),Château de Malle,2011,4.0,92.81,Sauternes,France,Sauvignon Blanc,4.3338223,4.82775,4.9367779999999994,,
161,Petit Guiraud Sauternes,Château Guiraud,2017,4.0,96.99,Sauternes,France,Sauvignon Blanc,4.3912873,4.773666,4.928252,,
162,Cabernet Franc Icewine,Inniskillin,2017,4.2,99.99,Niagara Peninsula,Canada,,,,,,
163,Tokaji Aszú 5 Puttonyos,Oremus,2010,4.5,99.99916666666668,Tokaj,Hungary,,,,,,
164,Sauternes (Premier Grand Cru Classé),Château Rieussec,2010,4.3,106.92,Sauternes,France,Sauvignon Blanc,4.3623915,4.7800709999999995,4.8944735999999995,,
165,Sauternes (Premier Grand Cru Classé),Château Suduiraut,2009,4.4,109.0,Sauternes,France,Sauvignon Blanc,4.363766,4.741132299999999,4.8958597,,
166,Cabernet Franc Icewine,Peller Estates,2017,3.7,117.99,Niagara Peninsula,Canada,,,,,,
167,Sauternes (Lur Saluces),Château de Fargues,2005,4.4,118.8,Sauternes,France,Sauvignon Blanc,4.392823,4.779227,4.9527965,,
168,Cabernet Franc Icewine,Peller Estates,2015,4.3,118.99,Niagara Peninsula,Canada,,,,,,
169,Sauternes (Premier Grand Cru Classé),Château Rieussec,1988,4.5,119.99,Sauternes,France,Sauvignon Blanc,4.3623915,4.7800709999999995,4.8944735999999995,,
170,Barsac (Premier Grand Cru Classé),Château Climens,2006,4.4,127.99,Barsac,France,Sauvignon Blanc,4.3913283,4.699693,4.91001,,
171,Cabernet Franc Icewine,Inniskillin,2014,4.3,131.99,Niagara Peninsula,Canada,,,,,,
172,Les Jardins de Babylone Moelleux,Didier Dagueneau (Louis-Benjamin Dagueneau),2011,4.5,139.0,Jurançon,France,,,,,,
173,Les Jardins de Babylone Moelleux,Didier Dagueneau (Louis-Benjamin Dagueneau),2008,4.6,140.99,Jurançon,France,,,,,,
174,Vinsanto 12 Years Barrel Aged,Argyros,2003,4.6,147.99,Santorini,Greece,,,,,,
175,Sauternes (Premier Grand Cru Classé),Château Suduiraut,2001,4.5,149.97,Sauternes,France,Sauvignon Blanc,4.363766,4.741132299999999,4.8958597,,
176,Merchant Prince Rare Rutherglen Muscat,Campbells,N.V.,4.7,149.97,Rutherglen,Australia,,,,,,
177,Sauternes (Premier Grand Cru Classé),Château Rieussec,1989,4.4,150.0,Sauternes,France,Sauvignon Blanc,4.3623915,4.7800709999999995,4.8944735999999995,,
178,Sauternes (Lur Saluces),Château de Fargues,2015,4.3,150.0,Sauternes,France,Sauvignon Blanc,4.392823,4.779227,4.9527965,,
179,Cuvée Constance,Domaine Huet,2009,4.1,160.92,Vouvray,France,,,,,,
180,Barsac (Premier Grand Cru Classé),Château Climens,2010,4.5,170.0,Barsac,France,Sauvignon Blanc,4.3913283,4.699693,4.91001,,
181,Sauternes (Lur Saluces),Château de Fargues,2010,4.4,174.9,Sauternes,France,Sauvignon Blanc,4.392823,4.779227,4.9527965,,
182,Sauternes (Lur Saluces),Château de Fargues,1990,4.6,175.0,Sauternes,France,Sauvignon Blanc,4.392823,4.779227,4.9527965,,
183,Quarts de Chaume,Baumard,1990,4.5,192.99,Quarts de Chaume,France,Chenin Blanc,3.7671232000000003,3.0783563,3.0313697,,"Loire Chenin Blanc is characterized by its distinctive high acidity. Most tend to be off-dry to medium sweet, with notes of flowers, straw and honey.

The best sweet styles are made from grapes affected by noble rot, which become golden and honeyed. Dry styles possess a chalky minerality to them.

Spanning the Loire River as it flows out to the Atlantic Ocean, the region has diverse soils and climates, meaning Chenin Blanc comes in all different styles.

Because of the grape's inherent high acidity, Chenin Blanc's charm can be lost in cooler vintages, with the acid overpowering."
184,Barsac (Premier Grand Cru Classé),Château Climens,2011,4.4,199.99,Barsac,France,Sauvignon Blanc,4.3913283,4.699693,4.91001,,
185,Sélection de Grains Nobles Riesling,Hugel,2011,4.2,211.99,Alsace,France,Riesling,4.075122,4.15561,3.847805,,"Seldom oaked, Alsatian Riesling are typically dry and crisp, with racy acidity and compelling aromas of pears, apples, lemons, flowers and spice.

The region also produces off-dry versions generally labeled as Vendange Tardive (VT or late harvest) and Sélection de Grains Nobles (SGN meaning that the wines have been affected by Noble Rot).

Alsace is a wine growing region in Northeast France that borders Germany. Because Alsace is proximal to Germany, cradled in the shadow of the Vosges Mountain range and just east of the Rhine River, it shares many common grape varieties.

Riesling is the darling of Alsace, and a favorite of wine lovers worldwide, for it is both versatile and budget friendly.

Alsatian Rieslings are terroir-expressive and said to have a fresh and vibrant profile, often with an appealing minerality shining through. This is due, in part to the dry, sunny climate and the soil types found in the region—a mix of granite, limestone, schist and sandstone are typical.

The true beauty of Alsatian Riesling, both the dry and off-dry version, is that they are extraordinarily food friendly. Try dry Rieslings with fish tacos, sushi, smoked fish, asparagus and, one of our favorites, goat cheese. Off-dry Rieslings have an affinity with Thai food, curries, shrimp cocktail and, another one of our favorites, apple pie."
